loss,accuracy,val_loss,val_accuracy
0.7156162261962891,0.5305623412132263,8.112823486328125,0.541751503944397
0.6504061818122864,0.6226568818092346,5.017618179321289,0.541751503944397
0.6160083413124084,0.6629992127418518,3.320955991744995,0.541751503944397
0.5932101607322693,0.6829665899276733,2.1513211727142334,0.541751503944397
0.5542140603065491,0.7192339301109314,1.3914134502410889,0.5458248257637024
0.5272619128227234,0.7387937903404236,1.0326344966888428,0.4928717017173767
0.5155205130577087,0.7526487112045288,0.940897524356842,0.505091667175293
0.5007497668266296,0.7591686844825745,0.9404939413070679,0.5356415510177612
0.4939163327217102,0.7656886577606201,0.9758555889129639,0.5295315384864807
0.4839887320995331,0.7762836217880249,0.9817060232162476,0.5376781821250916
0.4795728623867035,0.7807660698890686,0.9723477363586426,0.5295315384864807
0.47991302609443665,0.7758761048316956,0.9681815505027771,0.5091649889945984
0.4750479757785797,0.7807660698890686,0.9635592699050903,0.505091667175293
0.4759398102760315,0.7795435786247253,0.9431923031806946,0.5010183453559875
0.4653957486152649,0.7889160513877869,0.959212601184845,0.5173116326332092
0.4631764590740204,0.7795435786247253,0.9267169833183289,0.505091667175293
0.45874983072280884,0.7901385426521301,0.9349984526634216,0.5071282982826233
0.45630478858947754,0.7913610339164734,0.8983441591262817,0.5091649889945984
0.45155465602874756,0.7901385426521301,0.9018410444259644,0.5132383108139038
0.4478844404220581,0.7897310256958008,0.8431933522224426,0.5030549764633179
0.4469846785068512,0.7925835251808167,0.8456252813339233,0.5132383108139038
0.4342392683029175,0.8080684542655945,0.7861716151237488,0.5173116326332092
0.4357632100582123,0.8068459630012512,0.7513059973716736,0.523421585559845
0.43795862793922424,0.792991042137146,0.7238450646400452,0.541751503944397
0.4296049177646637,0.8068459630012512,0.6971976161003113,0.5926679968833923
0.4234165549278259,0.8137734532356262,0.6994910836219788,0.5824847221374512
0.43151113390922546,0.8019559979438782,0.6942662000656128,0.5600814819335938
0.4275128245353699,0.8109209537506104,0.6925835013389587,0.5682281255722046
0.41512662172317505,0.8149959444999695,0.8060675859451294,0.5356415510177612
0.4165233075618744,0.8117359280586243,0.7475848197937012,0.5702647566795349
0.4170714020729065,0.8141809105873108,0.8987081050872803,0.5498981475830078
0.4071062505245209,0.8264058828353882,0.9550878405570984,0.5356415510177612
0.41076773405075073,0.8166258931159973,0.7354228496551514,0.5458248257637024
0.40086621046066284,0.8215159177780151,0.8532097935676575,0.541751503944397
0.4030849039554596,0.8284433484077454,0.847652018070221,0.5437881946563721
0.40563544631004333,0.8178483843803406,0.7721763849258423,0.5437881946563721
0.404671311378479,0.8235533833503723,1.6305474042892456,0.5315682291984558
0.3958234488964081,0.8370007872581482,1.4855425357818604,0.5315682291984558
0.40628960728645325,0.8202934265136719,1.3666139841079712,0.5336048603057861
0.3984406888484955,0.8194783926010132,1.662176251411438,0.5356415510177612
0.39123794436454773,0.8341483473777771,1.7596373558044434,0.5397148728370667
0.38338252902030945,0.8304808735847473,1.4748560190200806,0.5315682291984558
0.38194313645362854,0.8365933299064636,1.1685532331466675,0.5478615164756775
0.38443392515182495,0.8304808735847473,2.2700648307800293,0.5356415510177612
0.379174143075943,0.8308883309364319,2.2497832775115967,0.5478615164756775
0.37950050830841064,0.8308883309364319,2.7482967376708984,0.5336048603057861
0.368825227022171,0.8463732600212097,3.0527026653289795,0.541751503944397
0.3710784316062927,0.8414832949638367,2.916567087173462,0.5315682291984558
0.36487364768981934,0.8410757780075073,3.0135343074798584,0.5315682291984558
0.3671489357948303,0.8500407338142395,3.701925277709961,0.5498981475830078
0.3604922592639923,0.8516707420349121,3.807076930999756,0.541751503944397
0.35632601380348206,0.8451507687568665,4.447356700897217,0.541751503944397
0.35354024171829224,0.8496332764625549,5.209006309509277,0.541751503944397
0.3543272614479065,0.8455582857131958,4.943913459777832,0.541751503944397
0.3521219789981842,0.8573757410049438,4.606566429138184,0.541751503944397
0.3438159227371216,0.8512632250785828,4.210567951202393,0.541751503944397
0.34289708733558655,0.8553382158279419,3.915492296218872,0.541751503944397
0.3395735025405884,0.8439282774925232,3.8799374103546143,0.5437881946563721
0.3381916284561157,0.8573757410049438,3.7736284732818604,0.541751503944397
0.3295895457267761,0.854523241519928,4.321273326873779,0.5315682291984558
0.333204984664917,0.8581907153129578,4.237223148345947,0.5315682291984558
0.3321593701839447,0.8590056896209717,3.6121678352355957,0.5315682291984558
0.33677786588668823,0.8528932332992554,3.307710647583008,0.5315682291984558
0.3326823115348816,0.854523241519928,5.548685550689697,0.5397148728370667
0.33081963658332825,0.8581907153129578,5.335704803466797,0.5376781821250916
0.3255721926689148,0.8675631880760193,6.1374006271362305,0.5458248257637024
0.31945645809173584,0.8687856793403625,2.9762492179870605,0.5336048603057861
0.3304605782032013,0.8561531901359558,7.420142650604248,0.541751503944397
0.31426143646240234,0.8691931366920471,3.813494920730591,0.541751503944397
0.31483644247055054,0.8700081706047058,3.97985577583313,0.541751503944397
0.3162839412689209,0.8655256628990173,6.0705246925354,0.5397148728370667
0.3102993667125702,0.8712306618690491,3.304948091506958,0.5356415510177612
0.3104535639286041,0.8626731634140015,2.1960957050323486,0.541751503944397
0.30115365982055664,0.8744906187057495,1.749249815940857,0.541751503944397
0.29457300901412964,0.8801956176757812,1.6285521984100342,0.5437881946563721
0.3042179346084595,0.8638956546783447,2.9772846698760986,0.5397148728370667
0.29821306467056274,0.8765281438827515,2.5954813957214355,0.5437881946563721
0.2949124872684479,0.8834555745124817,2.583158016204834,0.5376781821250916
0.29776841402053833,0.8728606104850769,0.8972645401954651,0.5824847221374512
0.2949930429458618,0.8740831017494202,1.3697690963745117,0.5885946750640869
0.29692280292510986,0.8761206269264221,1.163696527481079,0.5336048603057861
0.29226744174957275,0.8859005570411682,0.8018495440483093,0.5967413187026978
0.2869580388069153,0.8834555745124817,1.931657314300537,0.541751503944397
0.2856077253818512,0.8810105919837952,1.1068994998931885,0.6028513312339783
0.2831997275352478,0.8899755477905273,1.324631929397583,0.5947046875953674
0.2753540277481079,0.8883455395698547,1.2704581022262573,0.6028513312339783
0.28115883469581604,0.8777506351470947,2.8504931926727295,0.5356415510177612
0.27447307109832764,0.8854930996894836,3.3781023025512695,0.5478615164756775
0.26759257912635803,0.8879380822181702,1.6084200143814087,0.5560081601142883
0.27636808156967163,0.8867155909538269,1.2725166082382202,0.5274949073791504
0.27881625294685364,0.8801956176757812,1.8817757368087769,0.5498981475830078
0.26429808139801025,0.8911980390548706,1.6953824758529663,0.5478615164756775
0.26543453335762024,0.8883455395698547,3.2304325103759766,0.46028512716293335
0.25168120861053467,0.9074979424476624,3.7261996269226074,0.46232178807258606
0.2549133896827698,0.8985329866409302,2.473961591720581,0.5173116326332092
0.2573978006839752,0.9030154943466187,2.9934496879577637,0.490835040807724
0.25536832213401794,0.8936430215835571,1.8674418926239014,0.5743380784988403
0.2521810829639435,0.8977180123329163,2.80671763420105,0.48268839716911316
0.24868521094322205,0.9074979424476624,2.923084259033203,0.5152749419212341
0.24011601507663727,0.9050529599189758,5.565131187438965,0.45824846625328064
